Year,Origin,Dest,Distance,Flights_Count,DepDelay_Sum,ArrDelay_Sum
1990,CLT,FLL,631,1413,247,419
1990,CLT,GNV,389,1073,149,278
1990,CLT,ILM,185,2069,400,414
1990,CLT,IND,428,1321,157,265
1990,CLT,MSP,930,698,47,65
1990,CLT,PNS,488,1027,119,154
1990,CLT,SJU,1474,248,14,18
1990,CLT,SRQ,547,590,88,178
1990,CLT,STL,575,2022,219,373
1990,CMH,PIT,144,1461,321,567
1990,COS,PUB,37,1387,337,392
1990,CPR,RAP,188,360,60,67
1990,CSG,ATL,83,1039,224,558
1990,CVG,ATL,373,2517,509,910
1990,CVG,DCA,411,1740,303,433
1990,CVG,DEN,1069,712,83,150
1990,CVG,EWR,569,2338,475,745
1990,CVG,PBI,892,709,56,86
1990,CVG,RSW,879,358,12,27
1990,CVG,SDF,83,1445,292,543
1990,CVG,SRQ,812,359,18,55
1990,CVG,TPA,773,1078,125,203
1990,DAB,ATL,366,3134,407,642
1990,DAB,CLT,416,1198,125,176
1990,DAL,AUS,189,2984,844,926
1990,DAL,ELP,562,1064,200,224
1990,DAL,LBB,NA,449,91,95
1990,DAL,TUL,237,2040,627,715
1990,DAY,DEN,1084,118,19,12
1990,DAY,LGA,549,1292,156,266
1990,DCA,BNA,562,1065,31,57
1990,DCA,CLT,331,2685,401,755
1990,DCA,CVG,411,1754,188,327
1990,DCA,MCI,950,863,82,82
1990,DCA,RDU,227,2032,178,319
1990,DEN,ABQ,349,3329,577,851
1990,DEN,BIS,517,632,80,138
1990,DEN,BOS,1754,1666,180,268
1990,DEN,CVG,1069,708,52,98
1990,DEN,DAY,1084,121,24,25
1990,DEN,DTW,1123,2690,311,343
1990,DEN,LNK,423,751,157,204
1990,DEN,MSY,1062,1752,194,271
1990,DEN,OKC,495,2000,276,374
1990,ABQ,MAF,332,394,89,103
1990,ABQ,SLC,493,1086,50,76
1990,ABQ,TUL,608,1,1,0
1990,ACY,PIT,309,760,104,123
1990,ALB,BTV,124,589,130,148
1990,ALB,DTW,488,1323,123,171
1990,ALB,PIT,367,1427,167,316
1990,ALB,ROC,198,47,11,14
1990,ANC,FAI,261,2892,994,1306
1990,ANC,OTZ,549,433,64,91
1990,ATL,BNA,214,5538,948,1256
1990,ATL,BUF,712,2438,423,543
1990,ATL,CLE,554,3517,538,793
1990,ATL,DAY,432,1428,215,303
1990,ATL,ISP,795,338,30,46
1990,ATL,MEM,332,3905,687,1032
1990,ATL,MGM,147,2058,468,597
1990,ATL,SAT,874,1245,114,183
1990,ATL,SAV,215,3921,810,1285
1990,ATL,STL,483,5514,870,1255
1990,ATL,TLH,223,2778,565,801
1990,AUS,DFW,190,5295,765,1388
1990,AUS,ORD,978,1499,150,173
1990,AVL,CLT,92,2028,239,490
1990,AVP,BWI,157,599,67,152
1990,AVP,PIT,243,1326,201,345
1990,AZO,LAN,62,350,76,85
1990,BDL,BWI,283,1517,309,422
1990,BDL,IAD,326,1433,176,204
1990,BDL,MSP,1050,690,37,58
1990,BDL,ORD,783,3715,371,578
1990,BFL,LAS,224,1000,85,140
1990,BGM,BWI,212,1044,155,209
1990,BHM,DFW,NA,280,28,51
1990,BHM,MEM,211,1372,74,151
1990,BIL,SLC,387,1085,79,161
1990,BNA,ATL,214,5233,735,1300
1990,BNA,DFW,631,2974,327,552
1990,BNA,LEX,175,212,62,56
1990,BNA,MEM,200,2526,225,319
1990,BOI,LAX,674,134,13,13
1990,BOI,PSC,234,357,90,104
1990,BOS,BTV,181,110,38,43
1990,BOS,DAY,709,955,101,107
1990,BOS,LGA,185,5726,522,1204
1990,BOS,PVD,49,2,0,1
1990,BOS,ROC,343,1316,272,282
1990,BOS,SLC,2105,718,19,27
1990,BOS,SYR,264,1292,277,333
1990,BTR,LFT,55,136,43,36
1990,BTV,ALB,124,599,53,78
1990,BTV,BOS,181,115,29,32
1990,BUF,ATL,712,2461,332,490
1990,BUR,SMF,358,1326,117,164
1990,BUR,STL,1584,284,24,23
1990,BWI,AVP,157,593,115,135
1990,BWI,BDL,283,1492,273,366
1990,BWI,BGM,212,1046,160,210
1990,BWI,CLE,314,2275,263,359
1990,BWI,DFW,NA,336,20,41
1990,BWI,MSP,936,716,75,79
1990,BWI,ORD,622,4673,591,913
1990,BWI,PIT,210,2552,509,577
1990,CAK,CLE,40,388,146,176
1990,CCR,LAX,346,1303,93,160
1990,CID,MLI,69,307,34,90
1990,CID,OMA,221,167,15,12
1990,CLE,ATL,554,3536,354,707
1990,CLE,BWI,314,2273,273,392
1990,CLE,CAK,40,407,139,153
1990,CLE,FLL,1062,590,52,93
1990,CLE,HOU,1107,208,10,35
1990,CLE,LAN,170,93,32,36
1990,CLE,MBS,186,91,22,22
1990,CLE,MSY,917,347,23,42
1990,CLE,PHL,363,2917,540,982
1990,CLE,RDU,416,1023,36,72
1990,CLE,SDF,304,721,161,111
1990,CLE,SYR,317,671,104,129
1990,CLT,AVL,92,1997,481,641
1990,CLT,CMH,346,1159,156,270
1990,CLT,CVG,335,1285,171,283
1990,CLT,LAX,2125,1041,32,70
1990,CLT,LGA,544,2817,529,836
1990,CLT,MIA,650,1907,300,434
1990,CLT,MLB,490,1123,144,242
1990,CLT,PHX,1774,708,34,47
1990,CLT,SAV,213,1478,256,435
1990,CLT,TLH,386,1068,125,212
1990,CMH,CLT,346,1169,218,437
1990,CMI,DAY,216,1076,94,111
1990,COS,ORD,911,421,49,78
1990,COS,PHX,551,711,53,86
1990,CRP,HRL,107,3,3,3
1990,CVG,CLT,335,1297,182,329
1990,CVG,DFW,812,1578,132,302
1990,CVG,IND,98,1687,308,563
1990,CVG,LAX,1900,1074,28,56
1990,CVG,ORD,264,5572,1106,1695
1990,DAL,LIT,296,1899,709,894
1990,DAY,ATL,432,1791,146,418
1990,DAY,BOS,709,958,104,143
1990,DAY,CMI,216,1063,292,271
1990,DAY,DFW,861,853,47,91
1990,DAY,IND,110,184,46,29
1990,DAY,LAN,200,1066,313,258
1990,DCA,DFW,1192,3321,219,416
1990,DCA,ORD,612,6337,765,999
1990,DCA,ROA,192,1,1,1
1990,DCA,RSW,892,228,12,19
1990,DCA,SDF,474,619,68,99
1990,DCA,SYR,298,1333,196,258
1990,DEN,ELP,563,671,93,141
1990,DEN,FAT,844,948,130,175
1990,DEN,LAS,629,3253,586,719
1990,DEN,LAX,862,4260,650,879
1990,DEN,LGA,1619,2536,253,310
1990,DEN,MCI,533,2822,422,684
1990,DEN,MKE,895,678,83,112
1990,DEN,PSP,776,471,62,67
1990,DET,MDW,248,3238,756,898
1990,DFW,AUS,190,5177,1216,1762
1990,DFW,BHM,NA,222,40,60
1990,DFW,BNA,631,3009,378,620
1990,DFW,BWI,NA,324,42,54
1990,DEN,IND,977,1422,150,184
1990,DEN,JAC,406,118,28,64
1990,DEN,JFK,1626,691,59,74
1990,DEN,ONT,819,2408,287,397
1990,DEN,PHL,1557,1534,145,162
1990,DFW,BFL,1271,518,36,69
1990,DFW,BHM,597,1139,176,252
1990,DFW,BTR,383,2275,436,682
1990,DFW,BTR,NA,443,105,142
1990,DFW,CRP,NA,269,59,83
1990,DFW,DCA,NA,510,58,74
1990,DFW,DEN,NA,1293,239,274
1990,DFW,HDN,NA,118,26,28
1990,DFW,IAD,NA,432,55,58
1990,DFW,ICT,328,2216,400,582
1990,DFW,IND,NA,283,44,57
1990,DFW,JAN,NA,343,83,104
1990,DFW,LAS,NA,561,100,103
1990,DFW,LAX,1235,4511,422,718
1990,DFW,MCO,NA,485,64,105
1990,DFW,ORD,NA,1125,243,269
1990,DFW,PDX,1616,1858,146,212
1990,DFW,RNO,1345,1191,106,185
1990,DFW,RSW,NA,156,22,28
1990,DFW,SAT,247,5913,1368,1936
1990,DFW,SBA,1315,495,41,80
1990,DFW,SFO,1464,3678,303,471
1990,DFW,SJC,NA,443,57,64
1990,DFW,SMF,1431,1866,175,316
1990,DFW,SNA,1205,2165,155,307
1990,DFW,TUL,237,4618,1025,1722
1990,DSM,STL,260,1673,138,275
1990,DTW,BOS,632,2676,520,619
1990,DTW,BUF,240,1431,244,372
1990,DTW,ORD,235,6638,1052,2241
1990,DTW,RDU,501,1055,53,92
1990,DTW,SDF,306,955,107,157
1990,DTW,STL,440,3210,411,651
1990,ELM,AVP,83,119,17,15
1990,ELP,AUS,528,1625,315,328
1990,ELP,HOU,677,1816,304,367
1990,ELP,SAN,636,687,80,107
1990,ELP,TUS,269,334,35,56
1990,EUG,SFO,451,1371,195,259
1990,EVV,DAY,220,1067,73,144
1990,EVV,IND,135,1076,112,240
1990,EWR,BWI,169,1680,293,514
1990,EWR,CHS,628,23,2,4
1990,EWR,CLE,404,3359,593,880
1990,EWR,CLT,529,2834,404,494
1990,EWR,DAB,884,682,103,112
1990,EWR,HDN,1728,13,1,2
1990,EWR,JAX,821,1090,148,256
1990,EWR,MCO,938,3937,537,753
1990,EWR,ORH,161,184,60,100
1990,EWR,PSE,1627,60,4,16
1990,EWR,SRQ,1034,903,91,128
1990,EWR,SWF,56,2,0,2
1990,FAY,CLT,118,2100,220,353
1990,FLL,BDL,1173,352,19,31
1990,FLL,CVG,932,1014,44,108
1990,FLL,IAH,965,1140,63,142
1990,FLL,ORD,1182,913,104,131
1990,FLL,TPA,197,2894,441,527
1990,FSD,LNK,188,207,17,47
1990,FSD,SUX,83,51,2,12
1990,GNV,MLB,147,1,1,0
1990,GRR,DAY,217,1185,134,323
1990,GRR,MSP,408,1351,110,186
1990,GRR,ORD,137,4182,571,1342
1990,GSO,CLT,83,2816,482,723
1990,GSO,CVG,330,671,68,143
1990,GSP,CLT,75,1809,258,493
1990,GSP,JAX,306,1,0,0
1990,GTF,MSO,134,705,139,187
1990,GUC,IAH,886,17,1,1
1990,GUC,SLC,310,13,10,8
1990,HDN,DFW,NA,116,19,29
1990,HDN,EWR,1728,14,4,3
1990,HDN,LAX,763,90,15,19
1990,HDN,PHX,553,41,11,12
1990,HNL,IAH,3904,171,3,7
1990,HNL,OAK,2409,72,3,3
1990,HNL,SAN,2614,354,27,25
1990,HNL,SJC,2416,290,3,5
1990,HOU,BHM,570,1,1,0
1990,HOU,CVG,886,1039,70,100
1990,HOU,ELP,677,1486,343,304
1990,HOU,LAX,1390,187,9,16
1990,HOU,ORD,945,1045,110,139
1990,HRL,AUS,273,300,57,73
1990,IAD,ATL,533,2859,314,558
1990,IAD,DFW,NA,449,32,52
1990,IAD,MIA,921,1094,95,111
1990,IAD,MSY,954,1034,64,101
1990,IAD,TPA,810,1188,99,137
1990,IAH,ABQ,744,752,106,107
1990,IAH,BDL,1507,110,7,7
1990,IAH,CRP,201,1656,216,336
1990,IAH,DAL,NA,316,45,55
1990,IAH,FLL,965,766,83,110
1990,IAH,GUC,886,16,1,2
1990,IAH,HNL,3904,163,3,3
1990,IAH,LGA,1416,2072,226,312
1990,IAH,PHL,1324,2015,160,195
1990,IAH,PHX,1009,2553,194,233
1990,IAH,SLC,1195,943,41,54
1990,IAH,TPA,787,1473,118,142
1990,ICT,DFW,328,2291,249,527
1990,ICT,PHX,870,1066,65,82
1990,ICT,STL,392,1734,177,277
1990,IND,ATL,432,2823,312,562
1990,IND,DEN,977,1463,128,237
1990,IND,DFW,NA,286,31,53
1990,IND,EVV,135,1048,212,230
1990,IND,LGA,659,1222,171,290
1990,IND,PIT,325,1539,306,512
1990,IND,TPA,838,535,55,87
1990,ISP,PIT,375,1143,101,271
1990,JAC,DEN,406,120,62,65
1990,JAC,IDA,67,521,146,170
1990,JAN,DFW,NA,398,81,104
1990,JAN,SHV,220,357,90,108
1990,JAX,CHS,193,306,17,23
1990,JAX,CVG,614,354,28,38
1990,JAX,EWR,821,1091,162,229
1990,DEN,HNL,3365,263,31,27
1990,DEN,MEM,872,707,54,96
1990,DEN,MIA,1709,609,51,75
1990,DEN,OMA,472,2517,374,497
1990,DEN,PIT,1290,1071,74,123
1990,DEN,SAT,794,688,89,150
1990,DEN,SBA,916,828,82,126
1990,DEN,SEA,1024,3217,448,670
1990,DEN,TPA,1506,337,42,60
1990,DEN,TUS,639,1527,252,371
1990,DFW,AUS,NA,1005,276,380
1990,DFW,BOS,1562,1965,169,287
1990,DFW,CLT,936,1939,173,252
1990,DFW,CMH,NA,112,11,19
1990,DFW,ELP,551,3148,499,848
1990,DFW,GUC,NA,109,27,29
1990,DFW,HRL,461,1125,205,265
1990,DFW,HSV,NA,152,26,43
1990,DFW,IAH,NA,1485,348,519
1990,DFW,JAC,1046,99,11,17
1990,DFW,JAN,408,1762,330,469
1990,DFW,MAF,309,1096,269,409
1990,DFW,MSP,852,2286,200,278
1990,DFW,ONT,1189,2303,220,374
1990,DFW,PHL,1302,2000,166,314
1990,DFW,PNS,604,537,31,97
1990,DFW,RNO,NA,275,54,49
1990,DFW,RSW,1017,973,147,229
1990,DFW,SBA,NA,102,20,20
1990,DFW,SHV,NA,609,129,176
1990,DFW,SRQ,945,200,22,32
1990,DFW,TUL,NA,895,232,328
1990,DLH,MSP,144,1741,233,333
1990,DSM,DEN,589,1394,160,242
1990,DTW,BDL,548,1659,215,282
1990,DTW,BWI,408,2806,322,541
1990,DTW,GRR,120,1988,430,545
1990,DTW,IAD,383,2225,240,300
1990,DTW,LAX,1979,1659,173,192
1990,DTW,LGA,501,3446,679,875
1990,DTW,MKE,238,2710,610,859
1990,DTW,PIT,201,3470,599,1033
1990,DTW,SAN,1957,841,78,68
1990,DTW,SBN,157,1316,154,251
1990,EGE,LAX,748,16,7,9
1990,ELM,ITH,32,358,101,119
1990,ELP,DAL,NA,202,49,46
1990,ELP,DFW,551,3230,301,595
1990,EWR,CAE,602,452,75,93
1990,EWR,LAS,2227,692,81,65
1990,EWR,MLB,943,430,43,68
1990,EWR,PWM,284,1607,325,470
1990,EWR,STT,1634,206,17,47
1990,FAT,LAS,258,1047,52,56
1990,FAT,SLC,501,361,9,44
1990,FLG,GCN,NA,111,63,61
1990,FLL,BNA,793,257,16,17
1990,FLL,IAD,901,763,33,37
1990,FLL,ISP,1093,350,43,40
1990,FLL,JFK,1069,1862,279,348
1990,FLL,MEM,851,437,29,27
1990,FLL,PHL,992,1421,153,230
1990,FSD,ORD,462,707,118,194
1990,GCN,FLG,NA,107,26,47
1990,GEG,BIL,445,246,18,21
1990,GEG,ORD,1498,777,96,96
1990,GEG,PDX,279,1049,174,296
1990,GPT,MEM,324,713,28,27
1990,GRR,CVG,268,810,97,229
1990,GRR,DTW,120,2069,261,536
1990,GRR,GRB,171,13,2,1
1990,GSO,BWI,278,1348,115,180
1990,GSO,DCA,248,1043,130,168
1990,GSO,JFK,459,1,1,0
1990,GSO,LGA,461,1354,167,330
1990,GSO,ORD,590,1519,201,249
1990,GSP,BWI,425,341,31,101
1990,GSP,CHS,186,656,125,129
1990,GSP,LGA,610,999,98,156
1990,GUC,DFW,NA,118,14,41
1990,GUM,YAP,531,67,14,16
1990,HNL,DEN,3365,523,4,5
1990,HOU,CRP,187,2445,1281,1198
1990,HOU,IAH,24,1674,503,779
1990,HPN,ORD,738,970,107,160
1990,HRL,DFW,461,1161,92,179
1990,HSV,BNA,102,1052,29,108
1990,HSV,DFW,NA,163,19,23
1990,HTS,CLT,235,721,95,166
1990,HTS,CRW,52,59,14,17
1990,IAD,BTV,442,977,107,133
1990,IAD,DTW,383,2257,226,294
1990,IAD,FLL,901,838,79,100
1990,IAD,MHT,418,1098,124,168
1990,IAD,PBI,859,560,30,48
1990,IAD,SJU,1571,357,12,16
1990,IAH,AUS,140,2398,465,654
1990,IAH,BTR,253,808,116,151
1990,IAH,CLT,913,1422,68,101
1990,IAH,CMH,986,14,2,2
1990,IAH,DFW,NA,1506,326,423
1990,IAH,HOU,24,1663,380,699
1990,IAH,LAX,1379,2925,261,416
1990,IAH,MCI,643,990,87,98
1990,IAH,MSP,1034,1032,85,98
1990,IAH,PNS,489,826,91,116
1990,IAH,SAT,191,3609,663,811
1990,IAH,TUL,429,696,84,77
1990,IND,BOS,817,116,24,22
1990,IND,LAX,1814,717,21,48
1990,IND,MKE,238,744,102,122
1990,IND,PHL,587,1067,127,228
1990,IND,PHX,1489,712,47,75
1990,IND,SWF,652,1,1,1
1990,ISP,ALB,139,1,1,0
1990,ISP,FLL,1093,355,29,27
1990,ISP,LGA,41,1,0,0
1990,ITH,ELM,32,241,32,54
1990,JAC,DFW,1046,10,1,6
1990,JAN,CVG,555,709,26,64
1990,JAN,DFW,408,2073,343,525
1990,JAN,MEM,189,1017,79,121
1990,JAX,ORD,865,514,31,41
1990,JAX,RDU,408,1039,45,58
1990,JFK,BOS,187,2153,590,757
1990,DCA,TPA,814,1806,156,240
1990,DEN,BIL,455,1477,203,278
1990,DEN,BZN,525,690,148,174
1990,DEN,EUG,997,698,101,129
1990,DEN,EWR,1605,3208,385,511
1990,DEN,HDN,142,13,10,12
1990,DEN,IAH,861,4105,472,946
1990,DEN,MSP,680,4175,587,755
1990,DEN,RNO,804,1671,211,250
1990,DET,STL,462,1170,293,336
1990,DFW,AMA,313,2294,440,780
1990,DFW,BOS,NA,395,55,85
1990,DFW,BWI,1217,1670,143,255
1990,DFW,COS,592,1378,165,291
1990,DFW,CRP,354,1947,322,481
1990,DFW,DAY,NA,167,15,24
1990,DFW,DSM,624,664,125,154
1990,DFW,DTW,987,2698,236,337
1990,DFW,ELP,NA,605,144,177
1990,DFW,EWR,1372,2520,216,468
1990,DFW,FLL,1119,1727,143,256
1990,DFW,HNL,NA,198,2,8
1990,DFW,HOU,247,4348,900,1362
1990,DFW,HSV,603,881,120,199
1990,DFW,JFK,NA,283,36,54
1990,DFW,MCO,984,2558,244,521
1990,DFW,MSY,NA,660,164,221
1990,DFW,OAK,1456,1357,123,208
1990,DFW,OMA,NA,207,37,47
1990,DFW,ORF,NA,57,11,10
1990,DFW,PHL,NA,388,53,76
1990,DFW,SDF,NA,325,53,71
1990,DFW,SEA,1660,2366,188,300
1990,DFW,SJC,1438,2249,180,282
1990,DFW,SJU,2165,528,19,39
1990,DFW,SNA,NA,383,42,55
1990,DFW,SRQ,NA,55,15,13
1990,DFW,TUS,NA,499,97,113
1990,DSM,DFW,624,1046,87,196
1990,DSM,MSP,232,1484,191,325
1990,DSM,OMA,117,551,88,128
1990,DTW,ANC,2986,86,9,14
1990,DTW,CMH,155,1395,163,220
1990,DTW,DFW,987,3044,184,400
1990,DTW,GRB,288,1308,167,270
1990,DTW,MCI,629,1262,137,168
1990,DTW,MIA,1145,1492,127,164
1990,DTW,PHX,1671,1523,121,163
1990,DTW,ROC,296,1186,174,220
1990,DTW,TPA,983,1623,199,210
1990,ELP,ABQ,223,2094,397,379
1990,ELP,DFW,NA,629,78,124
1990,ELP,IAH,667,912,19,80
1990,ELP,LBB,295,915,175,153
1990,ERI,PIT,109,1800,366,507
1990,EUG,DEN,997,689,72,101
1990,EUG,PDX,106,698,63,124
1990,EWR,CMH,462,2363,372,475
1990,EWR,DEN,1605,3291,281,434
1990,EWR,DFW,1372,2340,226,340
1990,EWR,IAD,213,1759,279,376
1990,EWR,MSY,1167,1097,109,195
1990,FLL,DFW,1119,1762,107,181
1990,FLL,PIT,994,875,102,108
1990,FWA,CAK,196,1,1,1
1990,GJT,LAS,420,221,10,8
1990,GRB,ATW,25,258,43,44
1990,GRB,AZO,202,221,29,24
1990,GRB,DTW,288,1332,126,311
1990,GRR,LAN,48,54,6,9
1990,GSO,BOS,645,299,58,94
1990,GSO,TPA,580,354,39,68
1990,GSP,ATL,153,4457,632,1161
1990,GSP,DCA,396,43,5,13
1990,GSP,PBI,580,1,1,1
1990,GST,JNU,41,86,15,23
1990,GTF,BIL,177,739,89,105
1990,GTF,HLN,67,361,67,97
1990,GTF,MSP,887,714,28,55
1990,GUC,OMA,617,1,0,0
1990,GUM,HNL,3801,402,22,18
1990,GUM,ROP,56,248,52,129
1990,HDN,DEN,142,13,7,8
1990,HNL,ATL,4502,253,12,11
1990,HNL,DFW,NA,194,5,3
1990,HNL,GUM,3801,405,34,38
1990,HNL,MSP,3972,1,1,1
1990,HNL,OGG,100,1772,385,400
1990,HNL,PHX,2917,319,20,16
1990,HNL,SEA,2677,673,42,38
1990,HNL,SFO,2398,3261,196,172
1990,HOU,ATL,696,1826,268,309
1990,HOU,AUS,148,4079,1018,874
1990,HOU,DAL,239,8882,2568,2206
1990,HOU,DFW,247,4457,656,1182
1990,HOU,HRL,276,2594,805,763
1990,HRL,HOU,276,2657,490,401
1990,HSV,DFW,603,880,73,146
1990,IAD,BWI,45,12,6,4
1990,IAD,CLE,288,932,117,178
1990,IAD,EWR,213,1583,277,422
1990,IAD,JAX,631,517,43,45
1990,IAD,MCO,758,1593,165,205
1990,IAD,ORD,589,2990,339,486
1990,IAD,PHL,134,1213,232,357
1990,IAD,PWM,494,1061,118,139
1990,IAD,RSW,890,215,17,22
1990,IAD,SEA,2306,497,18,23
1990,IAD,SWF,251,1,0,1
1990,IAD,SYR,296,1,0,0
1990,IAH,DCA,1208,2023,127,230
1990,IAH,DEN,861,4103,483,678
1990,IAH,ELP,667,863,84,121
1990,IAH,SEA,1874,665,29,42
1990,IAH,SFO,1635,2496,275,335
1990,IAH,TUS,936,339,37,48
1990,ICT,MEM,453,1017,25,48
1990,ICT,OMA,265,2,1,1
1990,ICT,PIT,944,118,17,39
1990,IDA,ORD,1229,80,28,25
1990,IND,BWI,515,769,60,130
1990,IND,LAS,1591,598,33,58
1990,IND,MCO,828,720,59,125
1990,IND,ORD,177,3401,738,1153
1990,ISO,CLT,188,718,71,134
1990,DFW,LIT,NA,558,126,201
1990,DFW,MAF,NA,222,65,89
1990,DFW,MCI,460,3054,363,615
1990,DFW,MEM,NA,681,105,148
1990,DFW,MIA,NA,611,72,94
1990,DFW,MLU,NA,59,14,16
1990,DFW,MOB,540,542,80,149
1990,DFW,ONT,NA,445,73,86
1990,DFW,PDX,NA,324,47,50
1990,DFW,RDU,NA,339,48,56
1990,DFW,SAN,NA,615,83,114
1990,DFW,SAV,925,271,28,60
1990,DFW,TPA,NA,447,78,106
1990,DFW,TUS,813,2576,328,576
1990,DFW,TYS,NA,115,13,12
1990,DSM,PHX,1149,717,39,43
1990,DTW,ABE,424,1079,114,124
1990,DTW,CLE,95,1911,356,507
1990,DTW,CVG,229,2685,307,548
1990,DTW,HPN,505,1276,152,245
1990,DTW,LAN,74,1379,217,296
1990,DTW,LAS,1750,1161,94,97
1990,DTW,MDT,370,986,129,182
1990,DTW,MDW,229,3887,652,875
1990,DTW,RSW,1085,831,86,103
1990,DTW,SYR,374,1296,173,201
1990,DTW,TVC,207,521,88,169
1990,EFD,IAH,28,730,216,265
1990,ELP,MAF,246,1227,344,348
1990,EUG,MFR,122,243,29,29
1990,EWR,ATL,745,5833,865,1219
1990,EWR,BGR,393,63,27,43
1990,EWR,BTV,266,1302,279,404
1990,EWR,LGA,17,1,1,0
1990,EWR,RDU,416,2047,250,344
1990,EWR,SFO,2565,1556,85,102
1990,FAR,FSD,230,479,48,63
1990,FAT,RNO,188,1061,279,327
1990,FCA,SLC,532,267,30,70
1990,FLL,BOS,1237,1014,126,164
1990,FLL,DFW,NA,339,29,46
1990,FLL,LGA,1076,3764,545,653
1990,FLL,MCO,178,2455,275,424
1990,FLL,STL,1056,609,60,68
1990,FSD,DEN,483,704,84,149
1990,FSD,FAR,230,477,97,103
1990,GSO,MCO,534,356,56,72
1990,GSO,PHL,365,654,86,197
1990,GSO,RDU,67,796,39,94
1990,GSP,AVP,567,1,1,0
1990,GUC,ORD,1031,106,24,39
1990,HDN,SJC,820,13,2,3
1990,HNL,DFW,3784,1094,29,29
1990,HNL,LAS,2762,318,13,6
1990,HNL,LAX,2556,5916,245,213
1990,HOU,BNA,670,1218,190,173
1990,HOU,DAL,NA,1593,448,402
1990,HOU,MEM,484,1068,92,114
1990,HOU,SAT,192,5084,1416,1159
1990,HOU,TUL,453,1623,434,333
1990,HPN,DTW,505,1320,177,228
1990,IAD,DEN,1452,2030,144,253
1990,IAD,PHF,135,292,33,46
1990,IAD,RDU,224,1032,64,161
1990,IAD,SAN,2253,353,8,10
1990,IAH,DAL,217,1552,414,428
1990,IAH,DFW,224,7924,1160,1931
1990,IAH,EFD,28,742,238,210
1990,IAH,ICT,542,118,14,9
1990,IAH,IND,845,764,50,79
1990,IAH,ONT,1334,444,31,43
1990,IAH,RSW,861,338,27,32
1990,IAH,SNA,1347,666,39,48
1990,ICT,COS,404,344,29,47
1990,ICT,DCA,1110,353,21,31
1990,ICT,DEN,419,1855,247,418
1990,ICT,IAH,542,119,8,41
1990,IDA,DFW,1095,91,5,23
1990,IND,BNA,249,297,20,43
1990,IND,DCA,499,1427,149,268
1990,IND,IAH,845,794,48,122
1990,IND,JFK,664,356,59,102
1990,IND,SDF,111,1036,253,297
1990,ISP,MCO,972,25,2,2
1990,ISP,RDU,459,1065,57,104
1990,JAN,BNA,327,1037,30,40
1990,JAN,BTR,138,4,3,3
1990,JAX,MIA,334,2011,248,282
1990,JAX,ORF,543,296,48,35
1990,JAX,PBI,279,200,45,71
1990,JAX,PHL,742,665,89,156
1990,JFK,BUF,301,356,78,157
1990,JFK,DFW,1391,843,150,191
1990,JFK,IND,664,347,99,125
1990,JFK,SJC,2569,206,9,9
1990,JFK,SLC,1989,712,27,48
1990,JFK,SRQ,1041,69,7,13
1990,LAN,DTW,74,1414,138,225
1990,LAS,BOI,520,703,117,135
1990,LAS,BOS,2381,270,13,15
1990,LAS,DTW,1750,1436,77,97
1990,LAS,HNL,2762,167,14,25
1990,LAS,OAK,407,1409,146,191
1990,LAS,ONT,197,2442,357,415
1990,LAS,SBA,288,1402,108,141
1990,LAS,SEA,866,1160,114,188
1990,LAX,DFW,NA,849,79,110
1990,LAX,HNL,2556,5788,245,331
1990,LAX,MCO,2217,957,24,38
1990,LAX,MKE,1756,588,24,30
1990,LAX,MRY,267,928,100,121
1990,LAX,OGG,2486,687,19,30
1990,LAX,PDX,834,3678,299,504
1990,LAX,SEA,954,9183,777,1631
1990,LAX,SJC,308,6391,677,1127
1990,LAX,SLC,590,3193,372,532
1990,LAX,SNA,36,1,0,1
1990,LBB,ABQ,289,1184,245,217
1990,LGA,ATL,761,6331,777,1289
1990,LGA,DFW,1389,3423,275,412
1990,LGA,EWR,17,8,6,1
1990,LGA,FLL,1076,3698,502,581
1990,LGA,MSP,1020,2411,315,366
1990,LGA,MSY,1183,909,122,152
1990,LGA,PHL,96,1,1,1
1990,LGA,SDF,658,644,131,158
1990,DCA,SRQ,851,111,12,13
1990,DEN,AUS,775,683,101,151
1990,DEN,FLL,1703,1,0,0
1990,DEN,LGB,854,480,55,59
1990,DEN,MLI,751,357,66,85
1990,DEN,OAK,957,1393,178,219
1990,DEN,PHX,602,4911,851,1078
1990,DEN,RAP,301,106,5,3
1990,DEN,SAN,853,2728,424,632
1990,DEN,SFO,967,4051,763,922
1990,DEN,SNA,846,1386,158,217
1990,DEN,STL,770,2905,385,503
1990,DET,BNA,476,583,160,138
1990,DFW,CLT,NA,388,66,80
1990,DFW,EGE,720,17,10,9
1990,DFW,HOU,NA,835,212,340
1990,DFW,IAD,1172,2212,197,282
1990,DFW,IND,762,1423,190,317
1990,DFW,LGB,NA,276,29,38
1990,DFW,MIA,1121,2940,267,480
1990,DFW,OAK,NA,158,22,24
1990,DFW,ORD,802,5935,810,1155
1990,DFW,PBI,1103,1117,100,215
1990,DFW,PIT,1068,1732,181,270
1990,DFW,PSP,NA,115,22,30
1990,DFW,SAN,1171,3128,297,543
1990,DFW,SAV,NA,51,14,15
1990,DFW,SMF,NA,385,61,61
1990,DFW,STL,NA,748,123,144
1990,DFW,SWF,1392,188,12,27
1990,DFW,TPA,929,2459,272,500
1990,DFW,TYS,772,600,67,139
1990,DRO,GJT,142,477,162,218
1990,DSM,ORD,299,2887,455,828
